SchoolID,SchoolName,FullName,CPSUnit,Network,SchoolID,EducationalUnit,EduUnit,Total,White_No,White_Pct,AfricanAmerican_No,AfricanAmerican_Pct,PacificIslanderRetired_No,PacificIslanderRetired_Pct,NativeAmerican_No,NativeAmerican_Pct,Hispanic_No,Hispanic_Pct,MulitRacial_No,MulitRacial_Pct,Asian_No,Asian_Pct,Hawaiian_No,Hawaiian_Pct,NotAvailable_No,NotAvailable_Pct,lat,lng
400032,Cics - Ellison,Chicago Intl Charter - Ralph Ellison,4911,Charter,400032,CICS - Ellison,CICS - ELLISON,481,0,0,468,97.3,0,0,0,0,2,0.4,8,1.7,0,0,0,0,3,0.6,41.7483779,-87.6690222
400108,Cics - Hawkins,Chicago Intl Charter - Larry Hawkins,8110,Charter,400108,CICS - Hawkins,CICS - HAWKINS,348,0,0,344,98.9,0,0,0,0,2,0.6,2,0.6,0,0,0,0,0,0,41.65341249999999,-87.6010853
400027,Cics - Irving Park,Chicago Intl Charter - Irving Park,4913,Charter,400027,CICS - Irving Park,CICS - IRVING PARK,534,70,13.1,36,6.7,1,0.2,1,0.2,332,62.2,12,2.2,24,4.5,0,0,58,10.9,41.9505445,-87.7106689
400092,Cics - Lloyd Bond,Chicago Intl Charter - Lloyd Bond,8049,Charter,400092,CICS - Lloyd Bond,CICS - LLOYD BOND,348,0,0,341,98,0,0,0,0,5,1.4,0,0,0,0,0,0,2,0.6,41.6536949,-87.6049634
400033,Cics - Longwood,Chicago Intl Charter - Longwood,2420,Charter,400033,CICS - Longwood,CICS - LONGWOOD,"1,283",1,0.1,"1,250",97.4,0,0,0,0,16,1.2,2,0.2,2,0.2,0,0,12,0.9,41.72020000000001,-87.656308
400026,Cics - Loomis,Chicago Intl Charter - Loomis Primary,4914,Charter,400026,CICS - Loomis,CICS - LOOMIS,578,0,0,555,96,0,0,0,0,5,0.9,2,0.3,0,0,0,0,16,2.8,41.7200739,-87.65705
400034,Cics - Northtown,Chicago Intl Charter - Northtown,7740,Charter,400034,CICS - Northtown,CICS - NORTHTOWN,886,174,19.6,53,6,3,0.3,7,0.8,501,56.5,14,1.6,122,13.8,6,0.7,6,0.7,41.9908741,-87.72745689999999
400028,Cics - Prairie,Chicago Intl Charter - Prairie,4220,Charter,400028,CICS- Prairie,CICS- PRAIRIE,406,0,0,199,49,0,0,0,0,206,50.7,1,0.2,0,0,0,0,0,0,41.6844595,-87.6167967
400029,Cics - Washington Park,Chicago Intl Charter - Washington Park,2290,Charter,400029,CICS- Washington,CICS- WASHINGTON,442,0,0,403,91.2,0,0,1,0.2,6,1.4,0,0,0,0,0,0,32,7.2,41.7836169,-87.6221676
400030,Cics - West Belden,Chicago Intl Charter - West Belden,7120,Charter,400030,CICS - W. Belden,CICS - W. BELDEN,500,5,1,38,7.6,0,0,0,0,454,90.8,0,0,0,0,0,0,3,0.6,41.9212827,-87.7768304
400031,Cics - Wrightwood,Chicago Intl Charter - Wrightwood,3180,Charter,400031,CICS- Wrightwood,CICS- WRIGHTWOOD,731,4,0.5,680,93,0,0,1,0.1,17,2.3,21,2.9,1,0.1,0,0,7,1,41.7457239,-87.69253479999999
610347,Claremont,Claremont Academy Elementary School,7830,Network 10,610347,Claremont,CLAREMONT,477,0,0,449,94.1,0,0,0,0,25,5.2,0,0,0,0,3,0.6,0,0,41.7778083,-87.6815104
610244,Clark HS,Michele Clark Academic Prep Magnet High School,6620,Network 3,610244,Clark Magnet HS,CLARK MAGNET HS,499,0,0,492,98.6,0,0,1,0.2,5,1,1,0.2,0,0,0,0,0,0,41.87267749999999,-87.75244029999999
609795,"Clark, G",George Rogers Clark Elementary School,2230,Network 3,609795,Clark G. R.,CLARK G. R.,279,5,1.8,170,60.9,0,0,3,1.1,93,33.3,4,1.4,2,0.7,2,0.7,0,0,41.8679279,-87.7702046
609856,Clay,Henry Clay Elementary School,2790,Network 13,609856,Clay,CLAY,568,64,11.3,47,8.3,0,0,3,0.5,438,77.1,12,2.1,4,0.7,0,0,0,0,41.654584,-87.544389
609759,Clemente HS,Roberto Clemente Community Academy High School,1840,OS4,609759,Clemente HS,CLEMENTE HS,701,19,2.7,161,23,0,0,3,0.4,513,73.2,4,0.6,1,0.1,0,0,0,0,41.9023033,-87.6869188
609857,Cleveland,Grover Cleveland Elementary School,2800,Network 1,609857,Cleveland,CLEVELAND,689,41,6,29,4.2,0,0,9,1.3,558,81,6,0.9,40,5.8,3,0.4,3,0.4,41.9519284,-87.706458
609859,Clinton,DeWitt Clinton Elementary School,2810,Network 2,609859,Clinton,CLINTON,"1,147",188,16.4,132,11.5,0,0,13,1.1,350,30.5,10,0.9,442,38.5,9,0.8,3,0.3,41.9924039,-87.6982549
609861,Clissold,Henry R Clissold Elementary School,2820,Network 10,609861,Clissold,CLISSOLD,560,168,30,353,63,0,0,1,0.2,29,5.2,5,0.9,3,0.5,1,0.2,0,0,41.6929627,-87.68029709999999
610199,Colemon,Johnnie Colemon Elementary Academy,6170,Network 13,610199,Colemon J.,COLEMON J.,279,0,0,259,92.8,0,0,0,0,20,7.2,0,0,0,0,0,0,0,0,41.67754830000001,-87.6594399
609862,Coles,Edward Coles Elementary Language Academy,2830,Network 12,609862,Coles,COLES,547,1,0.2,529,96.7,0,0,1,0.2,11,2,5,0.9,0,0,0,0,0,0,41.741744,-87.565468
610499,Collins HS,Collins Academy High School,1045,AUSL,610499,Collins HS,COLLINS HS,384,0,0,379,98.7,0,0,0,0,3,0.8,1,0.3,1,0.3,0,0,0,0,41.86452449999999,-87.7022152
610170,Columbia Explorers,Columbia Explorers Elementary Academy,5860,Network 8,610170,Columbia Explorers,COLUMBIA EXPLORERS,"1,083",10,0.9,6,0.6,0,0,2,0.2,"1,057",97.6,5,0.5,2,0.2,0,0,1,0.1,41.8108949,-87.7045395
609863,Columbus,Christopher Columbus Elementary School,2850,Network 5,609863,Columbus,COLUMBUS,294,163,55.4,16,5.4,0,0,0,0,107,36.4,8,2.7,0,0,0,0,0,0,41.8996893,-87.6814153
400038,Community Services West,Community Services West Academy,1225,Contract,400038,Community Service West HS,COMMUNITY SERVICE WEST HS,156,0,0,153,98.1,0,0,0,0,1,0.6,2,1.3,0,0,0,0,0,0,41.86502979999999,-87.72496749999999
609864,Cook,John W Cook Elementary School,2860,Network 11,609864,Cook,COOK,437,0,0,424,97,0,0,3,0.7,4,0.9,2,0.5,0,0,0,0,4,0.9,41.7458161,-87.6598508
609866,Coonley,John C Coonley Elementary School,2880,Network 2,609866,Coonley,COONLEY,732,424,57.9,9,1.2,0,0,4,0.5,217,29.6,41,5.6,36,4.9,1,0.1,0,0,41.9554091,-87.6839763
609867,Cooper,Peter Cooper Elementary Dual Language Academy,2890,Network 7,609867,Cooper,COOPER,635,7,1.1,10,1.6,0,0,4,0.6,611,96.2,1,0.2,2,0.3,0,0,0,0,41.8561772,-87.66726390000001
609870,Corkery,Daniel J Corkery Elementary School,2910,Network 7,609870,Corkery,CORKERY,607,7,1.2,108,17.8,0,0,1,0.2,488,80.4,2,0.3,0,0,0,0,1,0.2,41.8455541,-87.7319419
609761,Corliss HS,George H Corliss High School,1860,Network 13,609761,Corliss HS,CORLISS HS,497,1,0.2,481,96.8,0,0,1,0.2,12,2.4,1,0.2,0,0,1,0.2,0,0,41.7065107,-87.6026697
610355,Courtenay,Mary E Courtenay Elementary Language Arts Center,7910,Network 2,610355,Courtenay,COURTENAY,631,70,11.1,255,40.4,0,0,3,0.5,244,38.7,10,1.6,36,5.7,4,0.6,9,1.4,41.9616955,-87.66358290000001
609702,Crane HS,Richard T Crane Technical Preparatory HS,1270,Network 6,609702,Crane Tech HS,CRANE TECH HS,162,0,0,154,95.1,0,0,2,1.2,5,3.1,1,0.6,0,0,0,0,0,0,41.8772624,-87.68291719999999
610561,Crane Medical Prep,Richard T Crane Medical Preparatory HS,9621,Network 6,610561,Crane Med Prep HS,CRANE MED PREP HS,149,0,0,114,76.5,0,0,0,0,32,21.5,1,0.7,2,1.3,0,0,0,0,41.8772624,-87.68291719999999
609873,Crown,Crown Community Academy of Fine Arts Center ES,2940,OS4,609873,Crown,CROWN,349,0,0,334,95.7,0,0,0,0,13,3.7,0,0,1,0.3,0,0,1,0.3,41.852819,-87.7128551
610003,Cuffe,Paul Cuffe Math-Science Technology Academy ES,4090,Network 11,610003,Cuffe,CUFFE,459,0,0,450,98,0,0,0,0,7,1.5,2,0.4,0,0,0,0,0,0,41.7427571,-87.65355939999999
610004,Cullen,Countee Cullen Elementary School,4100,Network 13,610004,Cullen,CULLEN,261,0,0,254,97.3,0,0,0,0,5,1.9,2,0.8,0,0,0,0,0,0,41.7002943,-87.6115035
609756,Curie HS,Marie Sklodowska Curie Metropolitan High School,1820,Network 8,609756,Curie HS,CURIE HS,"2,982",78,2.6,356,11.9,0,0,12,0.4,"2,449",82.1,9,0.3,77,2.6,1,0,0,0,41.8022402,-87.721707
609900,Curtis,George W Curtis Elementary School,3160,AUSL,609900,Curtis,CURTIS,626,0,0,599,95.7,0,0,0,0,20,3.2,3,0.5,0,0,1,0.2,3,0.5,41.6853515,-87.6222087
610239,Daley,Richard J Daley Elementary Academy,6560,Network 8,610239,Daley,DALEY,709,1,0.1,81,11.4,0,0,1,0.1,626,88.3,0,0,0,0,0,0,0,0,41.8025125,-87.6724515
609875,Darwin,Charles R Darwin Elementary School,2960,Network 4,609875,Darwin,DARWIN,593,26,4.4,67,11.3,0,0,0,0,462,77.9,2,0.3,2,0.3,0,0,34,5.7,41.9234551,-87.7052937
610521,"Davis, M",Sir Miles Davis Magnet Elementary Academy,7000,Network 11,610521,Davis M. Magnet,DAVIS M. MAGNET,336,0,0,329,97.9,0,0,0,0,4,1.2,1,0.3,1,0.3,0,0,1,0.3,41.771165,-87.666045
609876,"Davis, N",Nathan S Davis Elementary School,2970,Network 8,609876,Davis N.,DAVIS N.,916,14,1.5,11,1.2,0,0,0,0,877,95.7,2,0.2,3,0.3,1,0.1,8,0.9,41.8222271,-87.7002991
609879,Dawes,Charles Gates Dawes Elementary School,2980,Network 10,609879,Dawes,DAWES,"1,028",11,1.1,207,20.1,0,0,9,0.9,792,77,4,0.4,3,0.3,2,0.2,0,0,41.7455946,-87.71863139999999
610367,De Priest,Oscar DePriest Elementary School,8050,Network 3,610367,DePriest,DEPRIEST,723,0,0,700,96.8,0,0,1,0.1,15,2.1,5,0.7,1,0.1,0,0,1,0.1,41.8780939,-87.7659401
609880,Decatur,Stephen Decatur Classical Elementary School,2990,Network 2,609880,Decatur Classical,DECATUR CLASSICAL,286,119,41.6,16,5.6,0,0,1,0.3,40,14,30,10.5,79,27.6,1,0.3,0,0,42.0095099,-87.70490769999999
609883,Deneen,Charles S Deneen Elementary School,3010,AUSL,609883,Deneen,DENEEN,619,3,0.5,609,98.4,0,0,1,0.2,3,0.5,3,0.5,0,0,0,0,0,0,41.762424,-87.624028
610252,Dett,Robert Nathaniel Dett Elementary School,6740,Network 6,610252,Dett,DETT,470,3,0.6,436,92.8,0,0,0,0,16,3.4,5,1.1,2,0.4,0,0,8,1.7,41.8796875,-87.6806019
609884,Dever,William E Dever Elementary School,3020,Network 1,609884,Dever,DEVER,847,402,47.5,15,1.8,0,0,3,0.4,375,44.3,11,1.3,38,4.5,1,0.1,2,0.2,41.9425567,-87.81359049999999
610402,Devry HS,DeVry University Advantage Academy HS,6990,Network 4,610402,DeVry Advantage HS,DEVRY ADVANTAGE HS,192,19,9.9,59,30.7,0,0,0,0,98,51,4,2.1,12,6.3,0,0,0,0,41.9411699,-87.6911824
609885,Dewey,Dewey Elementary Academy of Fine Arts,3030,AUSL,609885,Dewey,DEWEY,360,0,0,347,96.4,0,0,0,0,10,2.8,3,0.8,0,0,0,0,0,0,41.7959272,-87.6424021
610313,Diego,Jose De Diego Elementary Community Academy,7420,Network 5,610313,De Diego,DE DIEGO,934,16,1.7,212,22.7,0,0,3,0.3,669,71.6,3,0.3,8,0.9,2,0.2,21,2.2,41.9058281,-87.6855231
609874,Dirksen,Everett McKinley Dirksen Elementary School,2950,Network 1,609874,Dirksen,DIRKSEN,807,528,65.4,26,3.2,0,0,3,0.4,98,12.1,5,0.6,61,7.6,1,0.1,85,10.5,41.9730575,-87.84178089999999
610363,Disney,Walt Disney Magnet Elementary School,8000,Network 2,610363,Disney Magnet,DISNEY MAGNET,"1,678",382,22.8,639,38.1,0,0,17,1,390,23.2,74,4.4,173,10.3,2,0.1,1,0.1,41.9567418,-87.64699139999999
610515,Disney Ii,Disney II Magnet School,8045,Network 1,610515,Disney II Magnet,DISNEY II MAGNET,414,185,44.7,34,8.2,1,0.2,4,1,149,36,12,2.9,23,5.6,1,0.2,5,1.2,41.9504273,-87.73052659999999
,Disney Ii HS,Disney II Magnet High School,9626,,,,,,,,,,,,,,,,,,,,,,,,,
609887,Dixon,Arthur Dixon Elementary School,3040,Network 12,609887,Dixon,DIXON,661,0,0,651,98.5,0,0,0,0,4,0.6,5,0.8,1,0.2,0,0,0,0,41.743127,-87.611012
609888,Dodge,Mary Mapes Dodge Elementary Renaissance Academy,3050,AUSL,609888,Dodge,DODGE,248,1,0.4,245,98.8,0,0,0,0,2,0.8,0,0,0,0,0,0,0,0,41.8890389,-87.704657
609891,Doolittle,James R Doolittle Jr Elementary School,3070,Network 9,609891,Doolittle,DOOLITTLE,304,0,0,298,98,0,0,0,0,5,1.6,1,0.3,0,0,0,0,0,0,41.8311181,-87.6128428
609893,Dore,John C Dore Elementary School,3080,Network 10,609893,Dore,DORE,646,222,34.4,18,2.8,0,0,1,0.2,394,61,4,0.6,6,0.9,1,0.2,0,0,41.780505,-87.78748530000001
610245,Douglass HS,Frederick A Douglass Academy High School,6630,Network 3,610245,Douglass HS,DOUGLASS HS,291,0,0,282,96.9,0,0,0,0,7,2.4,2,0.7,0,0,0,0,0,0,41.8900969,-87.76702
609894,Drake,John B Drake Elementary School,3100,Network 9,609894,Drake,DRAKE,517,2,0.4,496,95.9,0,0,0,0,8,1.5,3,0.6,3,0.6,0,0,5,1,41.8441791,-87.62886
609896,Drummond,Thomas Drummond Elementary School,3120,Network 6,609896,Drummond Magnet,DRUMMOND MAGNET,349,136,39,20,5.7,0,0,0,0,144,41.3,30,8.6,19,5.4,0,0,0,0,41.9157817,-87.6745452
610364,Dubois,William E B Dubois Elementary School,8010,Network 13,610364,DuBois,DUBOIS,205,2,1,191,93.2,0,0,0,0,8,3.9,4,2,0,0,0,0,0,0,41.65365660000001,-87.6140063
610263,Dulles,John Foster Dulles Elementary School,6860,AUSL,610263,Dulles,DULLES,788,2,0.3,770,97.7,0,0,0,0,9,1.1,2,0.3,1,0.1,1,0.1,3,0.4,41.779957,-87.61687769999999
609676,Dunbar HS,Paul Laurence Dunbar Career Academy High School,1030,Network 9,609676,Dunbar Voc HS,DUNBAR VOC HS,"1,188",2,0.2,"1,167",98.2,0,0,0,0,11,0.9,6,0.5,2,0.2,0,0,0,0,41.8406297,-87.6180455
610188,Dunne Tech Acad,Dunne Technology Academy,6050,Network 13,610188,Dunne,DUNNE,294,0,0,289,98.3,0,0,0,0,5,1.7,0,0,0,0,0,0,0,0,41.6970253,-87.6400893
610352,Durkin Park,Durkin Park Elementary School,7870,Network 10,610352,Durkin Park,DURKIN PARK,592,37,6.3,79,13.3,0,0,3,0.5,468,79.1,5,0.8,0,0,0,0,0,0,41.73904700000001,-87.7298805
610254,Dvorak Tech Acad,Dvorak Technology Academy,6760,Network 5,610254,Dvorak,DVORAK,547,0,0,537,98.2,0,0,0,0,8,1.5,2,0.4,0,0,0,0,0,0,41.8584928,-87.71576329999999
609736,Dyett HS,Dyett High School,1600,Network 9,609736,Dyett HS,DYETT HS,83,0,0,79,95.2,0,0,1,1.2,1,1.2,2,2.4,0,0,0,0,0,0,41.8013958,-87.61238639999999
610316,Earhart,Amelia Earhart Options for Knowledge ES,7450,Network 12,610316,Earhart,EARHART,263,0,0,258,98.1,0,0,0,0,1,0.4,4,1.5,0,0,0,0,0,0,41.7263394,-87.58284689999999
609897,Earle,Charles W Earle Elementary School,3130,Network 11,609897,Earle,EARLE,530,0,0,513,96.8,0,0,0,0,14,2.6,1,0.2,0,0,1,0.2,1,0.2,41.7811501,-87.67533999999999
609898,Eberhart,John F Eberhart Elementary School,3140,Network 10,609898,Eberhart,EBERHART,"1,591",28,1.8,58,3.6,0,0,1,0.1,"1,500",94.3,4,0.3,0,0,0,0,0,0,41.774628,-87.70833510000001
609899,Ebinger,Christian Ebinger Elementary School,3150,Network 1,609899,Ebinger,EBINGER,732,531,72.5,4,0.5,0,0,1,0.1,145,19.8,19,2.6,26,3.6,2,0.3,4,0.5,42.0043537,-87.8106409
609901,Edgebrook,Edgebrook Elementary School,3170,Network 1,609901,Edgebrook,EDGEBROOK,504,342,67.9,14,2.8,0,0,2,0.4,74,14.7,12,2.4,54,10.7,6,1.2,0,0,41.9997444,-87.76266190000001
610523,Edison Park,Edison Park Elementary School,2085,Network 1,610523,Edison Park,EDISON PARK,470,338,71.9,3,0.6,1,0.2,1,0.2,97,20.6,0,0,20,4.3,2,0.4,8,1.7,41.9941977,-87.8136821
609794,"Edison, T",Thomas A Edison Regional Gifted Center ES,2220,Network 1,609794,Edison,EDISON,276,144,52.2,12,4.3,0,0,0,0,40,14.5,21,7.6,57,20.7,2,0.7,0,0,41.9710949,-87.70946350000001
609903,Edwards,Richard Edwards Elementary School,3200,Network 8,609903,Edwards,EDWARDS,"1,520",51,3.4,8,0.5,0,0,13,0.9,"1,434",94.3,1,0.1,8,0.5,4,0.3,1,0.1,41.8053434,-87.7254019
609904,Ellington,Edward K Ellington Elementary School,3220,Network 3,609904,Ellington,ELLINGTON,735,3,0.4,704,95.8,0,0,1,0.1,24,3.3,2,0.3,0,0,0,0,1,0.1,41.8855384,-87.7663785
400094,Epic Chtr HS,EPIC Academy High School,8058,Charter,400094,EPIC Acad HS,EPIC ACAD HS,493,2,0.4,293,59.4,0,0,2,0.4,181,36.7,3,0.6,0,0,0,0,12,2.4,41.7449535,-87.54965849999999
609907,Ericson,Leif Ericson Elementary Scholastic Academy,3240,OS4,609907,Ericson Magnet,ERICSON MAGNET,487,1,0.2,454,93.2,0,0,0,0,6,1.2,0,0,1,0.2,0,0,25,5.1,41.8758867,-87.7162518
400039,Erie Chtr Campus,Erie Elementary Charter School,5780,Charter,400039,Erie Charter,ERIE CHARTER,425,7,1.6,74,17.4,0,0,0,0,331,77.9,7,1.6,2,0.5,0,0,4,0.9,41.906965,-87.6941118
609908,Esmond,Esmond Elementary School,3250,OS4,609908,Esmond,ESMOND,356,0,0,344,96.6,0,0,0,0,10,2.8,1,0.3,1,0.3,0,0,0,0,41.689107,-87.669517
609909,Everett,Edward Everett Elementary School,3260,Network 8,609909,Everett,EVERETT,256,10,3.9,4,1.6,0,0,0,0,235,91.8,3,1.2,4,1.6,0,0,0,0,41.8317383,-87.68108219999999
610319,Evergreen,Evergreen Academy Middle School,7490,Network 8,610319,Evergreen Middle,EVERGREEN MIDDLE,388,13,3.4,9,2.3,0,0,0,0,353,91,4,1,6,1.5,1,0.3,2,0.5,41.8291339,-87.66753489999999
610362,Evers,Medgar Evers Elementary School,7990,Network 11,610362,Evers,EVERS,395,1,0.3,394,99.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.71523699999999,-87.6393976
610057,Fairfield,Fairfield Elementary Academy,4660,Network 10,610057,Fairfield,FAIRFIELD,575,4,0.7,192,33.4,0,0,4,0.7,370,64.3,4,0.7,0,0,0,0,1,0.2,41.7806457,-87.6917009
609910,Falconer,Laughlin Falconer Elementary School,3270,Network 3,609910,Falconer,FALCONER,"1,434",56,3.9,25,1.7,0,0,6,0.4,"1,325",92.4,4,0.3,16,1.1,2,0.1,0,0,41.93582989999999,-87.75051289999999
610055,Faraday,Michael Faraday Elementary School,4640,Network 5,610055,Faraday,FARADAY,347,0,0,336,96.8,0,0,1,0.3,5,1.4,2,0.6,0,0,0,0,3,0.9,41.8798883,-87.7082623
609912,Farnsworth,James B Farnsworth Elementary School,3280,Network 1,609912,Farnsworth,FARNSWORTH,597,249,41.7,13,2.2,0,0,1,0.2,246,41.2,7,1.2,77,12.9,2,0.3,2,0.3,41.9797454,-87.7662909
609704,Farragut HS,David G Farragut Career Academy High School,1300,Network 7,609704,Farragut HS,FARRAGUT HS,"1,100",3,0.3,124,11.3,0,0,3,0.3,966,87.8,0,0,0,0,0,0,4,0.4,41.84897429999999,-87.70864739999999
609705,Fenger HS,Christian Fenger Academy High School,1310,Network 13,609705,Fenger  HS,FENGER  HS,421,0,0,415,98.6,0,0,0,0,4,1,1,0.2,0,0,1,0.2,0,0,41.6896803,-87.6383546
609917,Fernwood,Fernwood Elementary School,3330,Network 13,609917,Fernwood,FERNWOOD,311,0,0,309,99.4,0,0,0,0,0,0,2,0.6,0,0,0,0,0,0,41.7110091,-87.64035349999999
609918,Field,Eugene Field Elementary School,3350,Network 2,609918,Field,FIELD,390,9,2.3,141,36.2,0,0,0,0,198,50.8,7,1.8,35,9,0,0,0,0,42.0096198,-87.6700723
609967,Finkl,William F Finkl Elementary School,3760,Network 7,609967,Finkl,FINKL,524,14,2.7,47,9,0,0,0,0,448,85.5,1,0.2,1,0.2,0,0,13,2.5,41.8494924,-87.68664059999999
609919,Fiske,John Fiske Elementary School,3360,Network 9,609919,Fiske,FISKE,507,0,0,500,98.6,0,0,0,0,5,1,1,0.2,0,0,0,0,1,0.2,41.7852614,-87.60854289999999
400042,Ford Chtr HS,Henry Ford Academy Power House Charter HS,1165,Charter,400042,Ford Power House Chrt HS,FORD POWER HOUSE CHRT HS,179,1,0.6,162,90.5,0,0,1,0.6,11,6.1,0,0,0,0,0,0,4,2.2,41.869208,-87.709929
609708,Foreman HS,Edwin G Foreman High School,1330,Network 1,609708,Foreman HS,FOREMAN HS,"1,507",57,3.8,222,14.7,0,0,5,0.3,"1,201",79.7,6,0.4,10,0.7,2,0.1,4,0.3,41.9397716,-87.7527327
609924,Fort Dearborn,Fort Dearborn Elementary School,3400,Network 11,609924,Fort Dearborn,FORT DEARBORN,416,0,0,412,99,0,0,0,0,0,0,4,1,0,0,0,0,0,0,41.7301465,-87.65532809999999
609927,Foster Park,Foster Park Elementary School,3430,Network 11,609927,Foster Park,FOSTER PARK,395,0,0,388,98.2,0,0,0,0,6,1.5,0,0,1,0.3,0,0,0,0,41.7388577,-87.668317
609926,Franklin,Franklin Elementary Fine Arts Center,3420,Network 4,609926,Franklin Magnet,FRANKLIN MAGNET,371,123,33.2,136,36.7,0,0,0,0,73,19.7,16,4.3,23,6.2,0,0,0,0,41.906397,-87.6355614
400040,Frazier Chtr,Frazier Preparatory Academy Elementary School,6650,Charter,400040,Frazier Prep Acad,FRAZIER PREP ACAD,456,1,0.2,408,89.5,0,0,0,0,3,0.7,0,0,0,0,0,0,44,9.6,41.8619571,-87.7182011
610503,Frazier Prospective,Frazier Prospective IB Magnet ES,5850,Network 5,610503,Frazier International,FRAZIER INTERNATIONAL,265,1,0.4,260,98.1,0,0,0,0,2,0.8,0,0,0,0,0,0,2,0.8,41.866802,-87.726444
609928,Fuller,Melville W Fuller Elementary School,3440,AUSL,609928,Fuller,FULLER,299,0,0,290,97,0,0,0,0,8,2.7,1,0.3,0,0,0,0,0,0,41.81810189999999,-87.6121644
609929,Fulton,Robert Fulton Elementary School,3450,Network 11,609929,Fulton,FULTON,498,4,0.8,309,62,0,0,1,0.2,184,36.9,0,0,0,0,0,0,0,0,41.797134,-87.66868699999999
609930,Funston,Frederick Funston Elementary School,3460,Network 4,609930,Funston,FUNSTON,591,5,0.8,71,12,0,0,2,0.3,510,86.3,1,0.2,2,0.3,0,0,0,0,41.917931,-87.717343
609709,Gage Park HS,Gage Park High School,1340,Network 8,609709,Gage Park HS,GAGE PARK HS,613,6,1,295,48.1,0,0,3,0.5,304,49.6,3,0.5,1,0.2,1,0.2,0,0,41.7910494,-87.68944950000001
400041,Galapagos Chtr Campus,Galapagos Elementary Charter School,5840,Charter,400041,Galapagos Charter,GALAPAGOS CHARTER,346,0,0,299,86.4,0,0,0,0,18,5.2,0,0,0,0,0,0,29,8.4,41.8972387,-87.72185999999999
609933,Gale,Stephen F Gale Elementary Community Academy,3480,Network 2,609933,Gale,GALE,462,18,3.9,284,61.5,0,0,1,0.2,112,24.2,10,2.2,33,7.1,1,0.2,3,0.6,42.020712,-87.6712751
610009,Galileo,Galileo Math & Science Scholastic Academy ES,4160,Network 6,610009,Galileo Magnet,GALILEO MAGNET,559,28,5,129,23.1,0,0,0,0,364,65.1,17,3,19,3.4,2,0.4,0,0,41.8711682,-87.65348390000001
609935,Gallistel,Matthew Gallistel Elementary Language Academy,3490,Network 13,609935,Gallistel Magnet,GALLISTEL MAGNET,"1,326",17,1.3,26,2,0,0,8,0.6,"1,272",95.9,2,0.2,0,0,0,0,1,0.1,41.706929,-87.534677
610128,Garvey,Marcus Moziah Garvey Elementary School,5420,Network 13,610128,Garvey M.,GARVEY M.,292,0,0,292,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7066016,-87.6475273
609937,Garvy,John W Garvy Elementary School,3510,Network 1,609937,Garvy J.,GARVY J.,792,473,59.7,11,1.4,0,0,2,0.3,213,26.9,19,2.4,60,7.6,8,1,6,0.8,41.9760619,-87.7958862
609938,Gary,Joseph E Gary Elementary School,3520,Network 7,609938,Gary,GARY,"1,206",5,0.4,4,0.3,0,0,6,0.5,"1,189",98.6,0,0,2,0.2,0,0,0,0,41.8379745,-87.7188503
609939,Gillespie,Frank L Gillespie Elementary School,3530,Network 12,609939,Gillespie,GILLESPIE,601,0,0,592,98.5,0,0,0,0,6,1,2,0.3,0,0,0,0,1,0.2,41.725211,-87.62341599999999
400009,Global Citizenship Chtr,Academy for Global Citizenship Elementary School,2025,Charter,400009,Globel Citizenship,GLOBEL CITIZENSHIP,350,31,8.9,11,3.1,0,0,2,0.6,298,85.1,3,0.9,1,0.3,0,0,4,1.1,41.8074042,-87.7401828
609942,Goethe,Johann W von Goethe Elementary School,3560,Network 4,609942,Goethe,GOETHE,807,100,12.4,18,2.2,0,0,15,1.9,652,80.8,14,1.7,3,0.4,1,0.1,4,0.5,41.9228571,-87.69319200000001
609943,Gompers,Samuel Gompers Fine Arts Options ES,3570,Network 13,609943,Gompers,GOMPERS,526,0,0,510,97,0,0,0,0,5,1,0,0,0,0,0,0,11,2.1,41.6705466,-87.62318929999999
610558,Goode Acad HS,Sarah E. Goode STEM Academy,9598,Network 10,610558,Goode STEM Acad,GOODE STEM ACAD,462,5,1.1,276,59.7,0,0,3,0.6,168,36.4,7,1.5,1,0.2,0,0,2,0.4,41.7539852,-87.7073788
609945,Goudy,William C Goudy Elementary School,3590,Network 2,609945,Goudy,GOUDY,797,53,6.6,176,22.1,0,0,6,0.8,249,31.2,5,0.6,307,38.5,1,0.1,0,0,41.9759561,-87.6580654
609947,Graham,Alexander Graham Elementary School,3600,Network 6,609947,Graham A.,GRAHAM A.,476,145,30.5,126,26.5,0,0,0,0,201,42.2,1,0.2,2,0.4,1,0.2,0,0,41.8134221,-87.643249
609769,"Graham,r HS",Ray Graham Training Center High School,1950,Network 6,609769,Graham R. Trng CTR,GRAHAM R. TRNG CTR,123,5,4.1,64,52,0,0,0,0,51,41.5,1,0.8,2,1.6,0,0,0,0,41.849591,-87.62539749999999
609949,"Gray, W",William P Gray Elementary School,3620,Network 1,609949,Gray,GRAY,"1,303",140,10.7,16,1.2,0,0,3,0.2,"1,100",84.4,12,0.9,27,2.1,0,0,5,0.4,41.9490944,-87.75741289999999
